timestamp,id,data,values
1650198283,37,543b7ad2ff40a0,YawRate=-0.576
1650198283,49,cc1807072a9100,TrnsShft=4.0
1650198283,35,8dbbb350ff905ffd,SteeringAng=-3.5
1650198283,16,682256d4008882,BrkPed=0.392157
1650198283,23,6e83fd8111802319,WheelVelR=4.492. WheelVelL=4.48
1650198283,36,de0ce553004ffc58,LatAcc=0.0625. LongAcc=-0.125
1650198283,37,9e9c1f93ff48c0,YawRate=-0.552
1650198283,49,5bc37a682a9500,TrnsShft=4.0
1650198283,35,975aadb1ff905ffe,SteeringAng=-3.5
1650198283,16,68303e55008884,BrkPed=0.392157
1650198283,23,f8de69c211802312,WheelVelR=4.488. WheelVelL=4.48
1650198283,36,116327b4004ffc5c,LatAcc=0.0625. LongAcc=-0.125
1650198283,37,3fe21354ff58e0,YawRate=-0.504
1650198283,49,76284fc92a9900,TrnsShft=4.0
1650198283,554,94b2c44e14bc00,VSANDP_VehSpdAvgNDrvnAuth=41.468754
1650198283,35,d1100e92ff904007,SteeringAng=-3.5
1650198283,16,f7fcf696008886,BrkPed=0.392157
1650198283,23,7c250ce3118c2313,WheelVelR=4.488. WheelVelL=4.492
1650198283,36,3d7decb5008ffa50,LatAcc=0.125. LongAcc=-0.1875
1650198283,37,fa7bcef5ff6080,YawRate=-0.48
1650198283,35,c2aab374ff90400c,SteeringAng=-3.5
1650198283,49,e1f353eb2a9d00,TrnsShft=4.0
1650198283,16,200cfcd7008880,BrkPed=0.392157
1650198283,23,547e5e0511882300,WheelVelR=4.48. WheelVelL=4.488
1650198283,36,c45bd9d6008ff854,LatAcc=0.125. LongAcc=-0.25
1650198283,37,4094f716ff50a0,YawRate=-0.528
1650198283,35,c5384cd5ff8e400d,SteeringAng=-3.5625
1650198283,16,984e3418008882,BrkPed=0.392157
1650198283,36,7f5dfb77004ff858,LatAcc=0.0625. LongAcc=-0.25
1650198283,23,5588ff8611882319,WheelVelR=4.492. WheelVelL=4.488
1650198283,37,523e5477ff38c0,YawRate=-0.6
1650198283,49,29221b4c2a9100,TrnsShft=4.0
1650198283,553,b0b1e71914be02,VehSpd=41.484375
1650198284,35,00c34fb6ff8e4006,SteeringAng=-3.5625
1650198284,16,22d3b8f9008884,BrkPed=0.392157
1650198284,23,9262d2c7118c230a,WheelVelR=4.484. WheelVelL=4.492
1650198284,36,5e0954f8000ff85c,LatAcc=0.0. LongAcc=-0.25
1650198284,37,b5793838ff28e0,YawRate=-0.648
1650198284,608,0cb9400000200000,ThrPstn=0.392157
1650198284,49,d1a22f6d2a9500,TrnsShft=4.0
1650198284,644,24d48d38a260,SPMP_SysPwrModeAuth=4.0
1650198284,35,78535ed7ff8e400b,SteeringAng=-3.5625
1650198284,16,daa3dbba008886,BrkPed=0.392157
1650198284,23,e10dc8c8118c22fb,WheelVelR=4.476. WheelVelL=4.492
1650198284,36,361d8619000ffa50,LatAcc=0.0. LongAcc=-0.1875
1650198284,37,c27ece99ff2080,YawRate=-0.672
1650198284,49,d8cca0ee2a9900,TrnsShft=4.0
1650198284,35,a31d3918ff8e5ffc,SteeringAng=-3.5625
1650198284,16,c0ca8c3b008880,BrkPed=0.392157
1650198284,23,ab89b629118c2308,WheelVelR=4.484. WheelVelL=4.492
1650198284,36,98c364ba000ffc54,LatAcc=0.0. LongAcc=-0.125
1650198284,37,4915cabaff30a0,YawRate=-0.624
1650198284,35,16bf09b9ff8e4009,SteeringAng=-3.5625
1650198284,16,d5da953c008882,BrkPed=0.392157
1650198284,49,9b69538f2a9d00,TrnsShft=4.0
1650198284,23,3768206a118c2309,WheelVelR=4.484. WheelVelL=4.492
1650198284,36,f35379fb000ffa58,LatAcc=0.0. LongAcc=-0.1875
1650198284,37,f0d4477bff40c0,YawRate=-0.576
1650198284,35,857c435aff8e400a,SteeringAng=-3.5625
1650198284,16,4dfa171d008884,BrkPed=0.392157
1650198284,23,e6f011eb118c2302,WheelVelR=4.48. WheelVelL=4.492
1650198284,36,a75f059c000ff85c,LatAcc=0.0. LongAcc=-0.25
1650198284,37,1624669cff40e0,YawRate=-0.576
1650198284,49,55aebf302a9100,TrnsShft=4.0
1650198284,35,433eb7bbff8e400b,SteeringAng=-3.5625
1650198284,16,2bcb183f008886,BrkPed=0.392157
1650198284,23,84d81a0c118022fb,WheelVelR=4.476. WheelVelL=4.48
1650198284,36,14cfd41d004ff650,LatAcc=0.0625. LongAcc=-0.3125
1650198284,37,900cadfdff4080,YawRate=-0.576
1650198284,49,d5c927f12a9500,TrnsShft=4.0
1650198284,35,93b0aabcff8e4008,SteeringAng=-3.5625
1650198284,16,960dd9e0008880,BrkPed=0.392157
1650198284,23,e7c53e0d118422f0,WheelVelR=4.472. WheelVelL=4.484
1650198284,36,6fb0c5be008ff854,LatAcc=0.125. LongAcc=-0.25
1650198284,37,97c5ad5eff48a0,YawRate=-0.552
1650198284,49,394610f22a9900,TrnsShft=4.0
1650198284,35,e076873dff8e4005,SteeringAng=-3.5625
1650198284,16,3e8c9581008882,BrkPed=0.392157
1650198284,23,7d0d5cae11842301,WheelVelR=4.48. WheelVelL=4.484
1650198284,36,b60bb00000cff858,LatAcc=0.1875. LongAcc=-0.25
1650198284,37,d70d3c80ff48c0,YawRate=-0.552
1650198284,35,4b7c9afeff8e4006,SteeringAng=-3.5625
1650198284,49,7a88f1d32a9d00,TrnsShft=4.0
1650198284,16,d7ce6f62008884,BrkPed=0.392157
1650198284,23,eaa4524f11802302,WheelVelR=4.48. WheelVelL=4.48
1650198284,36,7b415fc100cffa5c,LatAcc=0.1875. LongAcc=-0.1875
1650198284,37,def3b2e1ff58e0,YawRate=-0.504
1650198284,35,5ec844dfff8e4003,SteeringAng=-3.5625
1650198284,16,3d975e63008886,BrkPed=0.392157
1650198284,36,f8e32d82008ffc50,LatAcc=0.125. LongAcc=-0.125
1650198284,23,57118310117c22fb,WheelVelR=4.476. WheelVelL=4.476
1650198284,37,b348df22ff5880,YawRate=-0.504
1650198284,49,508e02342a9100,TrnsShft=4.0
1650198284,553,8ce0fbfa14c204,VehSpd=41.515625
1650198284,35,be75ac00ff8e4000,SteeringAng=-3.5625
1650198284,16,09d9eb64008880,BrkPed=0.392157
1650198284,23,759b039111802300,WheelVelR=4.48. WheelVelL=4.48
1650198284,36,60782d43008ffa54,LatAcc=0.125. LongAcc=-0.1875
1650198284,37,44288603ff50a0,YawRate=-0.528
1650198284,608,0cb9400000200000,ThrPstn=0.392157
1650198284,49,f90ed0952a9500,TrnsShft=4.0
1650198284,35,276c02a1ff8e4001,SteeringAng=-3.5625
1650198284,16,dfa393e5008882,BrkPed=0.392157
1650198284,23,8.77E+15,WheelVelR=4.48. WheelVelL=4.48
1650198284,36,8a94ba64008ff858,LatAcc=0.125. LongAcc=-0.25
1650198284,37,431210e4ff38c0,YawRate=-0.6
1650198284,49,fdd2c7162a9900,TrnsShft=4.0
1650198284,35,33df6b02ff8e4006,SteeringAng=-3.5625
1650198284,16,04abbae6008884,BrkPed=0.392157
1650198284,23,f2931893118022fa,WheelVelR=4.476. WheelVelL=4.48
1650198284,36,1cf00985008ff65c,LatAcc=0.125. LongAcc=-0.3125
1650198284,37,1eae6085ff30e0,YawRate=-0.624
1650198284,35,701c7963ff8e400b,SteeringAng=-3.5625
1650198284,49,a7fac9772a9d00,TrnsShft=4.0
1650198284,16,b3834247008886,BrkPed=0.392157
1650198284,23,494872d4117822fb,WheelVelR=4.476. WheelVelL=4.472
1650198284,36,105df886008ff850,LatAcc=0.125. LongAcc=-0.25
1650198284,37,3f586226ff2080,YawRate=-0.672
1650198284,35,29b940c5ff8e4004,SteeringAng=-3.5625
1650198284,16,2dd06288008880,BrkPed=0.392157
1650198284,23,a7c23c7611782300,WheelVelR=4.48. WheelVelL=4.472
1650198284,36,d4f7e627008ffa54,LatAcc=0.125. LongAcc=-0.1875
1650198284,37,90b55907ff18a0,YawRate=-0.696
1650198284,49,860e83d82a9100,TrnsShft=4.0
1650198284,35,b1639246ff8e4005,SteeringAng=-3.5625
1650198284,16,b69006c9008882,BrkPed=0.392157
1650198284,23,afdfd0f711782301,WheelVelR=4.48. WheelVelL=4.472
1650198284,36,358ec188004ffa58,LatAcc=0.0625. LongAcc=-0.1875
1650198284,37,ee168808ff18c0,YawRate=-0.696
1650198284,49,9f7c24192a9500,TrnsShft=4.0
1650198284,35,dc456307ff8e400a,SteeringAng=-3.5625
1650198284,16,271d94aa008884,BrkPed=0.392157
1650198284,23,0d85da78117422ea,WheelVelR=4.468. WheelVelL=4.468
1650198284,36,fefe8929004ffa5c,LatAcc=0.0625. LongAcc=-0.1875
1650198284,37,ec250189ff20e0,YawRate=-0.672
1650198284,49,f79da49a2a9900,TrnsShft=4.0
1650198284,35,b2058e88ff8e400b,SteeringAng=-3.5625
1650198284,16,f6f70aeb008886,BrkPed=0.392157
1650198284,23,4e658719117c230b,WheelVelR=4.484. WheelVelL=4.476
1650198284,36,3b049eca008ffa50,LatAcc=0.125. LongAcc=-0.1875
1650198284,37,80fb798aff2080,YawRate=-0.672
1650198284,49,cd95767c2a9d00,TrnsShft=4.0
1650198284,35,f0a8de29ff904008,SteeringAng=-3.5
1650198284,16,6dce56ac008880,BrkPed=0.392157
1650198284,23,4dadc9ba118422f0,WheelVelR=4.472. WheelVelL=4.484
1650198284,36,3106b3cb008ffa54,LatAcc=0.125. LongAcc=-0.1875
1650198284,37,c0e9f64bff18a0,YawRate=-0.696
1650198284,35,0feded4aff904005,SteeringAng=-3.5
1650198284,16,a920196d008882,BrkPed=0.392157
1650198284,23,331423fb11802301,WheelVelR=4.48. WheelVelL=4.48
1650198284,36,60915e8c004ffa58,LatAcc=0.0625. LongAcc=-0.1875
1650198284,37,c6c4264cff18c0,YawRate=-0.696
1650198284,49,c086c03d2a9100,TrnsShft=4.0
1650198284,553,fc2e937b14b206,VehSpd=41.390625
1650198284,35,0e9c960bff90400a,SteeringAng=-3.5
1650198284,16,e83439ce008884,BrkPed=0.392157
1650198284,23,57948d1c117c22fa,WheelVelR=4.476. WheelVelL=4.476
1650198284,36,f518438d000ffa5c,LatAcc=0.0. LongAcc=-0.1875
1650198284,37,0766d84dff28e0,YawRate=-0.648
1650198284,608,0cb9400000200000,ThrPstn=0.392157
1650198284,49,8142d39e2a9500,TrnsShft=4.0
1650198284,35,e4352b0cff904013,SteeringAng=-3.5
1650198284,16,cb691f70008886,BrkPed=0.392157
1650198284,23,c8ae275d118022fb,WheelVelR=4.476. WheelVelL=4.48
1650198284,36,ae49eece000ffa50,LatAcc=0.0. LongAcc=-0.1875
1650198284,37,c52e190eff3080,YawRate=-0.624
1650198284,49,c1f03b3f2a9900,TrnsShft=4.0
1650198284,554,a72e028f14b440,VSANDP_VehSpdAvgNDrvnAuth=41.406246
1650198284,35,7fb50a0dff90400c,SteeringAng=-3.5
1650198284,16,649e53f1008880,BrkPed=0.392157
1650198284,23,ab9b283e11802300,WheelVelR=4.48. WheelVelL=4.48
1650198284,36,73ef272f000ff854,LatAcc=0.0. LongAcc=-0.25
1650198284,37,f604514fff30a0,YawRate=-0.624
1650198284,35,cd9c83aeff92400d,SteeringAng=-3.4375
1650198284,49,3d02c4402a9d00,TrnsShft=4.0
1650198284,16,a3f43552008882,BrkPed=0.392157
1650198284,23,2928f61f118822f1,WheelVelR=4.472. WheelVelL=4.488
1650198284,36,49b02631000ff858,LatAcc=0.0. LongAcc=-0.25
1650198284,37,f53355b1ff30c0,YawRate=-0.624
1650198284,35,4df296cfff924012,SteeringAng=-3.4375
1650198284,16,bf7a3ff3008884,BrkPed=0.392157
1650198284,23,1513f240118c2302,WheelVelR=4.48. WheelVelL=4.492
1650198284,36,0910b7f2000ffa5c,LatAcc=0.0. LongAcc=-0.1875
1650198284,37,f07c5812ff28e0,YawRate=-0.648
1650198284,49,277e34812a9100,TrnsShft=4.0
1650198284,35,6647c910ff94400f,SteeringAng=-3.375
1650198284,16,676e3654008886,BrkPed=0.392157
1650198284,23,d82c9fa111982303,WheelVelR=4.48. WheelVelL=4.504
1650198284,36,fb288a93000ffc50,LatAcc=0.0. LongAcc=-0.125
1650198284,37,0d6d5e73ff2880,YawRate=-0.648
1650198284,49,1e148aa22a9500,TrnsShft=4.0
1650198284,644,bbea321aa350,SPMP_SysPwrModeAuth=4.0
1650198284,35,86f99f11ff96400c,SteeringAng=-3.3125
1650198284,16,99017f95008880,BrkPed=0.392157
1650198284,23,839ca4e2119022f0,WheelVelR=4.472. WheelVelL=4.496
1650198284,36,33b5b194000ffa54,LatAcc=0.0. LongAcc=-0.1875
1650198284,37,ff6fe974ff28a0,YawRate=-0.648
1650198284,49,ac98a6032a9900,TrnsShft=4.0
1650198284,35,448cdf52ff964019,SteeringAng=-3.3125
1650198284,16,80e5b4d6008882,BrkPed=0.392157
